"confidence","hypo_step","max_arm_length","num_threads","time","-cost"
44,3,4,29,6103,-176987
24,3,4,29,6152,-178408
64,2,4,29,7261,-210569
54,2,4,29,7042,-204218
44,2,4,29,7410,-214890
24,2,4,29,8246,-239134
64,1,4,29,11275,-326975
54,1,4,29,10843,-314447
44,1,4,29,11519,-334051
24,1,4,29,11228,-325612
64,3,3,29,5891,-170839
54,3,3,29,6616,-191864
44,3,3,29,5377,-155933
24,3,3,29,5557,-161153
64,2,3,29,7494,-217326
54,2,3,29,6928,-200912
44,2,3,29,6916,-200564
24,2,3,29,8159,-236611
64,1,3,29,10946,-317434
54,1,3,29,10940,-317260
44,1,3,29,11112,-322248
24,1,3,29,11053,-320537
64,3,2,29,6196,-179684
54,3,2,29,7030,-203870
44,3,2,29,7135,-206915
24,3,2,29,6098,-176842
64,2,2,29,7645,-221705
54,2,2,29,7696,-223184
44,2,2,29,7644,-221676
24,2,2,29,7163,-207727
64,1,2,29,10327,-299483
54,1,2,29,10678,-309662
44,1,2,29,10606,-307574
24,1,2,29,9914,-287506
64,3,1,29,6707,-194503
54,3,1,29,6175,-179075
44,3,1,29,6376,-184904
24,3,1,29,5674,-164546
64,2,1,29,6423,-186267
54,2,1,29,6459,-187311
44,2,1,29,7350,-213150
24,2,1,29,8017,-232493
64,1,1,29,10986,-318594
54,1,1,29,10810,-313490
44,1,1,29,10869,-315201
24,1,1,29,11816,-342664
64,3,16,28,9271,-259588
54,3,16,28,9785,-273980
44,3,16,28,8127,-227556
24,3,16,28,8761,-245308
64,2,16,28,9115,-255220
54,2,16,28,9229,-258412
44,2,16,28,9783,-273924
24,2,16,28,9414,-263592
64,1,16,28,13759,-385252
54,1,16,28,13654,-382312
44,1,16,28,13928,-389984
24,1,16,28,13146,-368088
64,3,15,28,7299,-204372
54,3,15,28,9012,-252336
44,3,15,28,7898,-221144
24,3,15,28,7741,-216748
64,2,15,28,9117,-255276
54,2,15,28,9250,-259000
44,2,15,28,9189,-257292
24,2,15,28,8651,-242228
64,1,15,28,14522,-406616
54,1,15,28,14211,-397908
44,1,15,28,13993,-391804
24,1,15,28,13592,-380576
64,3,14,28,7131,-199668
54,3,14,28,8026,-224728
44,3,14,28,8261,-231308
24,3,14,28,8296,-232288
64,2,14,28,8587,-240436
54,2,14,28,9342,-261576
44,2,14,28,9042,-253176
24,2,14,28,8877,-248556
64,1,14,28,13494,-377832
54,1,14,28,12836,-359408
44,1,14,28,13113,-367164
24,1,14,28,13373,-374444
64,3,13,28,6980,-195440
54,3,13,28,6843,-191604
44,3,13,28,6810,-190680
24,3,13,28,7911,-221508
64,2,13,28,8505,-238140
54,2,13,28,8462,-236936
44,2,13,28,8778,-245784
24,2,13,28,8115,-227220
64,1,13,28,13313,-372764
54,1,13,28,12925,-361900
44,1,13,28,13428,-375984
24,1,13,28,13030,-364840
64,3,12,28,7137,-199836
54,3,12,28,7788,-218064
44,3,12,28,7173,-200844
24,3,12,28,7136,-199808
64,2,12,28,8225,-230300
54,2,12,28,8514,-238392
44,2,12,28,8380,-234640
24,2,12,28,8298,-232344
64,1,12,28,12875,-360500
54,1,12,28,12986,-363608
44,1,12,28,13307,-372596
24,1,12,28,13253,-371084
64,3,11,28,6315,-176820
54,3,11,28,7089,-198492
44,3,11,28,6497,-181916
24,3,11,28,7055,-197540
64,2,11,28,8470,-237160
54,2,11,28,8736,-244608
44,2,11,28,9192,-257376
24,2,11,28,9084,-254352
64,1,11,28,12369,-346332
54,1,11,28,13223,-370244
44,1,11,28,12449,-348572
24,1,11,28,12831,-359268
64,3,10,28,6703,-187684
54,3,10,28,6874,-192472
44,3,10,28,7507,-210196
24,3,10,28,6933,-194124
64,2,10,28,7866,-220248
54,2,10,28,7804,-218512
44,2,10,28,8466,-237048
24,2,10,28,8297,-232316
64,1,10,28,13317,-372876
54,1,10,28,12508,-350224
44,1,10,28,13404,-375312
24,1,10,28,15038,-421064
64,3,9,28,6979,-195412
54,3,9,28,6677,-186956
44,3,9,28,7449,-208572
24,3,9,28,7002,-196056
64,2,9,28,7820,-218960
54,2,9,28,7918,-221704
44,2,9,28,9772,-273616
24,2,9,28,8482,-237496
64,1,9,28,12288,-344064
54,1,9,28,12590,-352520
44,1,9,28,12677,-354956
24,1,9,28,12745,-356860
64,3,8,28,6337,-177436
54,3,8,28,6663,-186564
44,3,8,28,5987,-167636
24,3,8,28,6008,-168224
64,2,8,28,8174,-228872
54,2,8,28,8281,-231868
44,2,8,28,8268,-231504
24,2,8,28,8402,-235256
64,1,8,28,12395,-347060
54,1,8,28,12082,-338296
44,1,8,28,11917,-333676
24,1,8,28,11564,-323792
64,3,7,28,6956,-194768
54,3,7,28,6280,-175840
44,3,7,28,7222,-202216
24,3,7,28,6226,-174328
64,2,7,28,8027,-224756
54,2,7,28,7783,-217924
44,2,7,28,8119,-227332
24,2,7,28,8620,-241360
64,1,7,28,12514,-350392
54,1,7,28,11456,-320768
44,1,7,28,10993,-307804
24,1,7,28,10879,-304612
64,3,6,28,5770,-161560
54,3,6,28,5926,-165928
44,3,6,28,7420,-207760
24,3,6,28,7544,-211232
64,2,6,28,7780,-217840
54,2,6,28,8087,-226436
44,2,6,28,7553,-211484
24,2,6,28,7421,-207788
64,1,6,28,12351,-345828
54,1,6,28,12878,-360584
44,1,6,28,11862,-332136
24,1,6,28,11972,-335216
64,3,5,28,6229,-174412
54,3,5,28,6000,-168000
44,3,5,28,7613,-213164
24,3,5,28,6530,-182840
64,2,5,28,6701,-187628
54,2,5,28,8104,-226912
44,2,5,28,7003,-196084
24,2,5,28,7197,-201516
64,1,5,28,11321,-316988
54,1,5,28,11249,-314972
44,1,5,28,11194,-313432
24,1,5,28,11489,-321692
64,3,4,28,5748,-160944
54,3,4,28,6584,-184352
44,3,4,28,6549,-183372
24,3,4,28,6456,-180768
64,2,4,28,7148,-200144
54,2,4,28,7320,-204960
44,2,4,28,7827,-219156
24,2,4,28,7428,-207984
64,1,4,28,10695,-299460
54,1,4,28,10879,-304612
44,1,4,28,10675,-298900
24,1,4,28,10638,-297864
64,3,3,28,5511,-154308
54,3,3,28,5166,-144648
44,3,3,28,5977,-167356
24,3,3,28,7557,-211596
64,2,3,28,7837,-219436
54,2,3,28,7198,-201544
44,2,3,28,7555,-211540
24,2,3,28,6676,-186928
64,1,3,28,11495,-321860
54,1,3,28,12839,-359492
44,1,3,28,11849,-331772
24,1,3,28,11776,-329728
64,3,2,28,5839,-163492
54,3,2,28,7184,-201152
44,3,2,28,6670,-186760
24,3,2,28,6474,-181272
64,2,2,28,6807,-190596
54,2,2,28,7333,-205324
44,2,2,28,7186,-201208
24,2,2,28,7983,-223524
64,1,2,28,11197,-313516
54,1,2,28,10659,-298452
44,1,2,28,11301,-316428
24,1,2,28,10804,-302512
64,3,1,28,6008,-168224
54,3,1,28,5905,-165340
44,3,1,28,6273,-175644
24,3,1,28,6742,-188776
64,2,1,28,8194,-229432
54,2,1,28,7882,-220696
44,2,1,28,8447,-236516
24,2,1,28,7062,-197736
64,1,1,28,11596,-324688
54,1,1,28,11123,-311444
44,1,1,28,11577,-324156
24,1,1,28,12430,-348040
64,3,16,27,8355,-225585
54,3,16,27,8030,-216810
44,3,16,27,9140,-246780
24,3,16,27,7895,-213165
64,2,16,27,9177,-247779
54,2,16,27,9460,-255420
44,2,16,27,9741,-263007
24,2,16,27,9077,-245079
64,1,16,27,13595,-367065
54,1,16,27,13851,-373977
44,1,16,27,14566,-393282
24,1,16,27,13560,-366120
64,3,15,27,6942,-187434
54,3,15,27,6886,-185922
44,3,15,27,7355,-198585
24,3,15,27,6940,-187380
64,2,15,27,8794,-237438
54,2,15,27,8843,-238761
44,2,15,27,8665,-233955
24,2,15,27,8339,-225153
64,1,15,27,13282,-358614
54,1,15,27,12798,-345546
44,1,15,27,13232,-357264
24,1,15,27,13899,-375273
64,3,14,27,7018,-189486
54,3,14,27,7420,-200340
44,3,14,27,6922,-186894
24,3,14,27,7631,-206037
64,2,14,27,8384,-226368
54,2,14,27,8512,-229824
44,2,14,27,8873,-239571
24,2,14,27,8604,-232308
64,1,14,27,13143,-354861
54,1,14,27,13345,-360315
44,1,14,27,13276,-358452
24,1,14,27,13863,-374301
64,3,13,27,7985,-215595
54,3,13,27,7404,-199908
44,3,13,27,7119,-192213
24,3,13,27,6503,-175581
64,2,13,27,8000,-216000
54,2,13,27,8107,-218889
44,2,13,27,7933,-214191
24,2,13,27,8563,-231201
64,1,13,27,13295,-358965
54,1,13,27,13521,-365067
44,1,13,27,13101,-353727
24,1,13,27,12853,-347031
64,3,12,27,6827,-184329
54,3,12,27,7204,-194508
44,3,12,27,6992,-188784
24,3,12,27,7127,-192429
64,2,12,27,8016,-216432
54,2,12,27,8320,-224640
44,2,12,27,8152,-220104
24,2,12,27,7888,-212976
64,1,12,27,12307,-332289
54,1,12,27,13028,-351756
44,1,12,27,12933,-349191
24,1,12,27,13061,-352647
64,3,11,27,7349,-198423
54,3,11,27,6849,-184923
44,3,11,27,6690,-180630
24,3,11,27,7189,-194103
64,2,11,27,8340,-225180
54,2,11,27,8127,-219429
44,2,11,27,8056,-217512
24,2,11,27,8161,-220347
64,1,11,27,12953,-349731
54,1,11,27,12719,-343413
44,1,11,27,12128,-327456
24,1,11,27,12485,-337095
64,3,10,27,6495,-175365
54,3,10,27,6240,-168480
44,3,10,27,7346,-198342
24,3,10,27,6731,-181737
64,2,10,27,8258,-222966
54,2,10,27,8343,-225261
44,2,10,27,7972,-215244
24,2,10,27,8440,-227880
64,1,10,27,12690,-342630
54,1,10,27,12443,-335961
44,1,10,27,12821,-346167
24,1,10,27,12740,-343980
64,3,9,27,6798,-183546
54,3,9,27,6486,-175122
44,3,9,27,6284,-169668
24,3,9,27,6577,-177579
64,2,9,27,8114,-219078
54,2,9,27,7951,-214677
44,2,9,27,8332,-224964
24,2,9,27,8085,-218295
64,1,9,27,12333,-332991
54,1,9,27,12098,-326646
44,1,9,27,12454,-336258
24,1,9,27,12654,-341658
64,3,8,27,6091,-164457
54,3,8,27,6063,-163701
44,3,8,27,7497,-202419
24,3,8,27,6453,-174231
64,2,8,27,7655,-206685
54,2,8,27,8054,-217458
44,2,8,27,8066,-217782
24,2,8,27,7794,-210438
64,1,8,27,11935,-322245
54,1,8,27,11863,-320301
44,1,8,27,11892,-321084
24,1,8,27,12317,-332559
64,3,7,27,7215,-194805
54,3,7,27,6000,-162000
44,3,7,27,5425,-146475
24,3,7,27,5794,-156438
64,2,7,27,7398,-199746
54,2,7,27,7772,-209844
44,2,7,27,7237,-195399
24,2,7,27,8197,-221319
64,1,7,27,11769,-317763
54,1,7,27,11811,-318897
44,1,7,27,12414,-335178
24,1,7,27,12400,-334800
64,3,6,27,6568,-177336
54,3,6,27,5469,-147663
44,3,6,27,5921,-159867
24,3,6,27,6123,-165321
64,2,6,27,7342,-198234
54,2,6,27,7566,-204282
44,2,6,27,7222,-194994
24,2,6,27,7402,-199854
64,1,6,27,11485,-310095
54,1,6,27,11270,-304290
44,1,6,27,11361,-306747
24,1,6,27,11005,-297135
64,3,5,27,6270,-169290
54,3,5,27,6181,-166887
44,3,5,27,5856,-158112
24,3,5,27,6285,-169695
64,2,5,27,6934,-187218
54,2,5,27,6866,-185382
44,2,5,27,7062,-190674
24,2,5,27,6653,-179631
64,1,5,27,10522,-284094
54,1,5,27,10783,-291141
44,1,5,27,10918,-294786
24,1,5,27,11174,-301698
64,3,4,27,5861,-158247
54,3,4,27,5625,-151875
44,3,4,27,5814,-156978
24,3,4,27,5814,-156978
64,2,4,27,7052,-190404
54,2,4,27,7116,-192132
44,2,4,27,7103,-191781
24,2,4,27,7128,-192456
64,1,4,27,11134,-300618
54,1,4,27,11186,-302022
44,1,4,27,11275,-304425
24,1,4,27,11239,-303453
64,3,3,27,5679,-153333
54,3,3,27,6034,-162918
44,3,3,27,5825,-157275
24,3,3,27,6268,-169236
64,2,3,27,7034,-189918
54,2,3,27,6675,-180225
44,2,3,27,5949,-160623
24,2,3,27,6840,-184680
64,1,3,27,10940,-295380
54,1,3,27,10579,-285633
44,1,3,27,10313,-278451
24,1,3,27,10438,-281826
64,3,2,27,4782,-129114
54,3,2,27,5615,-151605
44,3,2,27,5039,-136053
24,3,2,27,5377,-145179
64,2,2,27,6587,-177849
54,2,2,27,6606,-178362
44,2,2,27,6638,-179226
24,2,2,27,6432,-173664
64,1,2,27,10829,-292383
54,1,2,27,10514,-283878
44,1,2,27,10910,-294570
24,1,2,27,10550,-284850
64,3,1,27,4596,-124092
54,3,1,27,5628,-151956
44,3,1,27,5593,-151011
24,3,1,27,4840,-130680
64,2,1,27,6639,-179253
54,2,1,27,6421,-173367
44,2,1,27,6890,-186030
24,2,1,27,6279,-169533
64,1,1,27,10552,-284904
54,1,1,27,10447,-282069
44,1,1,27,10427,-281529
24,1,1,27,9930,-268110
64,3,16,26,7611,-197886
54,3,16,26,7420,-192920
44,3,16,26,7786,-202436
24,3,16,26,7261,-188786
64,2,16,26,9437,-245362
54,2,16,26,9078,-236028
44,2,16,26,9106,-236756
24,2,16,26,8930,-232180
64,1,16,26,14601,-379626
54,1,16,26,13970,-363220
44,1,16,26,14051,-365326
24,1,16,26,13430,-349180
64,3,15,26,6979,-181454
54,3,15,26,6893,-179218
44,3,15,26,7169,-186394
24,3,15,26,7752,-201552
64,2,15,26,9185,-238810
54,2,15,26,8864,-230464
44,2,15,26,9045,-235170
24,2,15,26,9557,-248482
64,1,15,26,14486,-376636
54,1,15,26,14191,-368966
44,1,15,26,13937,-362362
24,1,15,26,14137,-367562
64,3,14,26,7689,-199914
54,3,14,26,7694,-200044
44,3,14,26,8057,-209482
24,3,14,26,7278,-189228
64,2,14,26,8680,-225680
54,2,14,26,8498,-220948
44,2,14,26,8685,-225810
24,2,14,26,8989,-233714
64,1,14,26,13565,-352690
54,1,14,26,13465,-350090
44,1,14,26,14027,-364702
24,1,14,26,13102,-340652
64,3,13,26,7081,-184106
54,3,13,26,7048,-183248
44,3,13,26,7984,-207584
24,3,13,26,9404,-244504
64,2,13,26,8561,-222586
54,2,13,26,8540,-222040
44,2,13,26,9452,-245752
24,2,13,26,9828,-255528
64,1,13,26,13662,-355212
54,1,13,26,13023,-338598
44,1,13,26,13648,-354848
24,1,13,26,13479,-350454
64,3,12,26,8137,-211562
54,3,12,26,6890,-179140
44,3,12,26,6945,-180570
24,3,12,26,7053,-183378
64,2,12,26,9531,-247806
54,2,12,26,8883,-230958
44,2,12,26,8298,-215748
24,2,12,26,8339,-216814
64,1,12,26,13448,-349648
54,1,12,26,13538,-351988
44,1,12,26,13216,-343616
24,1,12,26,13212,-343512
64,3,11,26,6919,-179894
54,3,11,26,7561,-196586
44,3,11,26,6811,-177086
24,3,11,26,8208,-213408
64,2,11,26,8391,-218166
54,2,11,26,8225,-213850
44,2,11,26,8772,-228072
24,2,11,26,11008,-286208
64,1,11,26,12481,-324506
54,1,11,26,11998,-311948
44,1,11,26,13456,-349856
24,1,11,26,13510,-351260
64,3,10,26,8324,-216424
54,3,10,26,7202,-187252
44,3,10,26,7340,-190840
24,3,10,26,6844,-177944
64,2,10,26,8039,-209014
54,2,10,26,8211,-213486
44,2,10,26,8836,-229736
24,2,10,26,8188,-212888
64,1,10,26,13121,-341146
54,1,10,26,13267,-344942
44,1,10,26,12671,-329446
24,1,10,26,12627,-328302
64,3,9,26,6376,-165776
54,3,9,26,7242,-188292
44,3,9,26,6721,-174746
24,3,9,26,6978,-181428
64,2,9,26,8132,-211432
54,2,9,26,8126,-211276
44,2,9,26,8246,-214396
24,2,9,26,8402,-218452
64,1,9,26,12711,-330486
54,1,9,26,12424,-323024
44,1,9,26,13634,-354484
24,1,9,26,14254,-370604
64,3,8,26,6480,-168480
54,3,8,26,6038,-156988
44,3,8,26,7072,-183872
24,3,8,26,6955,-180830
64,2,8,26,7770,-202020
54,2,8,26,7726,-200876
44,2,8,26,7793,-202618
24,2,8,26,7682,-199732
64,1,8,26,12441,-323466
54,1,8,26,12428,-323128
44,1,8,26,12563,-326638
24,1,8,26,12504,-325104
64,3,7,26,5865,-152490
54,3,7,26,6886,-179036
44,3,7,26,6725,-174850
24,3,7,26,6685,-173810
64,2,7,26,8060,-209560
54,2,7,26,8694,-226044
44,2,7,26,8388,-218088
24,2,7,26,7811,-203086
64,1,7,26,11853,-308178
54,1,7,26,12289,-319514
44,1,7,26,12981,-337506
24,1,7,26,12151,-315926
64,3,6,26,5958,-154908
54,3,6,26,6690,-173940
44,3,6,26,6327,-164502
24,3,6,26,7401,-192426
64,2,6,26,7352,-191152
54,2,6,26,7834,-203684
44,2,6,26,8119,-211094
24,2,6,26,9627,-250302
64,1,6,26,11754,-305604
54,1,6,26,11499,-298974
44,1,6,26,12224,-317824
24,1,6,26,12092,-314392
64,3,5,26,5962,-155012
54,3,5,26,6386,-166036
44,3,5,26,6529,-169754
24,3,5,26,5732,-149032
64,2,5,26,7678,-199628
54,2,5,26,7207,-187382
44,2,5,26,6796,-176696
24,2,5,26,7796,-202696
64,1,5,26,11897,-309322
54,1,5,26,11062,-287612
44,1,5,26,11600,-301600
24,1,5,26,11636,-302536
64,3,4,26,6119,-159094
54,3,4,26,5956,-154856
44,3,4,26,5949,-154674
24,3,4,26,6103,-158678
64,2,4,26,6851,-178126
54,2,4,26,7694,-200044
44,2,4,26,6916,-179816
24,2,4,26,7156,-186056
64,1,4,26,11328,-294528
54,1,4,26,11228,-291928
44,1,4,26,11223,-291798
24,1,4,26,11202,-291252
64,3,3,26,7624,-198224
54,3,3,26,9471,-246246
44,3,3,26,6133,-159458
24,3,3,26,6088,-158288
64,2,3,26,7633,-198458
54,2,3,26,7315,-190190
44,2,3,26,7091,-184366
24,2,3,26,6796,-176696
64,1,3,26,10670,-277420
54,1,3,26,11384,-295984
44,1,3,26,11097,-288522
24,1,3,26,11338,-294788
64,3,2,26,6093,-158418
54,3,2,26,5593,-145418
44,3,2,26,6083,-158158
24,3,2,26,6829,-177554
64,2,2,26,8431,-219206
54,2,2,26,7661,-199186
44,2,2,26,6279,-163254
24,2,2,26,7480,-194480
64,1,2,26,10750,-279500
54,1,2,26,11445,-297570
44,1,2,26,10316,-268216
24,1,2,26,11279,-293254
64,3,1,26,5636,-146536
54,3,1,26,5435,-141310
44,3,1,26,5804,-150904
24,3,1,26,5087,-132262
64,2,1,26,7045,-183170
54,2,1,26,6479,-168454
44,2,1,26,7418,-192868
24,2,1,26,6663,-173238
64,1,1,26,10822,-281372
54,1,1,26,10825,-281450
44,1,1,26,10266,-266916
24,1,1,26,10748,-279448
64,3,16,25,7902,-197550
54,3,16,25,7292,-182300
44,3,16,25,7112,-177800
24,3,16,25,7940,-198500
64,2,16,25,9325,-233125
54,2,16,25,9118,-227950
44,2,16,25,9060,-226500
24,2,16,25,9279,-231975
64,1,16,25,13898,-347450
54,1,16,25,14220,-355500
44,1,16,25,13849,-346225
24,1,16,25,14514,-362850
64,3,15,25,7676,-191900
54,3,15,25,7646,-191150
44,3,15,25,7658,-191450
24,3,15,25,7349,-183725
64,2,15,25,9098,-227450
54,2,15,25,9785,-244625
44,2,15,25,9148,-228700
24,2,15,25,8842,-221050
64,1,15,25,13917,-347925
54,1,15,25,14283,-357075
44,1,15,25,14865,-371625
24,1,15,25,13963,-349075
64,3,14,25,6993,-174825
54,3,14,25,7273,-181825
44,3,14,25,7012,-175300
24,3,14,25,6775,-169375
64,2,14,25,8982,-224550
54,2,14,25,9721,-243025
44,2,14,25,8978,-224450
24,2,14,25,8197,-204925
64,1,14,25,13161,-329025
54,1,14,25,13716,-342900
44,1,14,25,13638,-340950
24,1,14,25,13547,-338675
64,3,13,25,7168,-179200
54,3,13,25,7460,-186500
44,3,13,25,7342,-183550
24,3,13,25,7360,-184000
64,2,13,25,8711,-217775
54,2,13,25,8727,-218175
44,2,13,25,8386,-209650
24,2,13,25,8334,-208350
64,1,13,25,12801,-320025
54,1,13,25,13373,-334325
44,1,13,25,13524,-338100
24,1,13,25,13450,-336250
64,3,12,25,6950,-173750
54,3,12,25,6576,-164400
44,3,12,25,6854,-171350
24,3,12,25,7051,-176275
64,2,12,25,8238,-205950
54,2,12,25,8455,-211375
44,2,12,25,8206,-205150
24,2,12,25,8732,-218300
64,1,12,25,12875,-321875
54,1,12,25,13122,-328050
44,1,12,25,13136,-328400
24,1,12,25,13593,-339825
64,3,11,25,7531,-188275
54,3,11,25,6602,-165050
44,3,11,25,6839,-170975
24,3,11,25,6986,-174650
64,2,11,25,8357,-208925
54,2,11,25,8216,-205400
44,2,11,25,8096,-202400
24,2,11,25,8447,-211175
64,1,11,25,13520,-338000
54,1,11,25,12984,-324600
44,1,11,25,13894,-347350
24,1,11,25,13557,-338925
64,3,10,25,7124,-178100
54,3,10,25,6906,-172650
44,3,10,25,7617,-190425
24,3,10,25,6853,-171325
64,2,10,25,7797,-194925
54,2,10,25,8303,-207575
44,2,10,25,7993,-199825
24,2,10,25,8016,-200400
64,1,10,25,12544,-313600
54,1,10,25,12698,-317450
44,1,10,25,13065,-326625
24,1,10,25,12971,-324275
64,3,9,25,7259,-181475
54,3,9,25,6777,-169425
44,3,9,25,6677,-166925
24,3,9,25,6594,-164850
64,2,9,25,8444,-211100
54,2,9,25,8025,-200625
44,2,9,25,7965,-199125
24,2,9,25,7990,-199750
64,1,9,25,12609,-315225
54,1,9,25,12829,-320725
44,1,9,25,13275,-331875
24,1,9,25,12995,-324875
64,3,8,25,7452,-186300
54,3,8,25,6406,-160150
44,3,8,25,6245,-156125
24,3,8,25,6475,-161875
64,2,8,25,8490,-212250
54,2,8,25,7884,-197100
44,2,8,25,8148,-203700
24,2,8,25,8480,-212000
64,1,8,25,11820,-295500
54,1,8,25,11966,-299150
44,1,8,25,12423,-310575
24,1,8,25,11924,-298100
64,3,7,25,5950,-148750
54,3,7,25,6403,-160075
44,3,7,25,6261,-156525
24,3,7,25,6533,-163325
64,2,7,25,8039,-200975
54,2,7,25,7925,-198125
44,2,7,25,7191,-179775
24,2,7,25,7316,-182900
64,1,7,25,11108,-277700
54,1,7,25,11551,-288775
44,1,7,25,11547,-288675
24,1,7,25,12163,-304075
64,3,6,25,6275,-156875
54,3,6,25,5495,-137375
44,3,6,25,6021,-150525
24,3,6,25,6073,-151825
64,2,6,25,7708,-192700
54,2,6,25,7488,-187200
44,2,6,25,7302,-182550
24,2,6,25,7528,-188200
64,1,6,25,12362,-309050
54,1,6,25,12597,-314925
44,1,6,25,12820,-320500
24,1,6,25,13095,-327375
64,3,5,25,6633,-165825
54,3,5,25,7600,-190000
44,3,5,25,6482,-162050
24,3,5,25,6341,-158525
64,2,5,25,7275,-181875
54,2,5,25,7309,-182725
44,2,5,25,7575,-189375
24,2,5,25,7810,-195250
64,1,5,25,11523,-288075
54,1,5,25,11387,-284675
44,1,5,25,11333,-283325
24,1,5,25,11781,-294525
64,3,4,25,6242,-156050
54,3,4,25,5890,-147250
44,3,4,25,6141,-153525
24,3,4,25,6679,-166975
64,2,4,25,7285,-182125
54,2,4,25,7930,-198250
44,2,4,25,7807,-195175
24,2,4,25,6859,-171475
64,1,4,25,11638,-290950
54,1,4,25,10975,-274375
44,1,4,25,11523,-288075
24,1,4,25,11825,-295625
64,3,3,25,5437,-135925
54,3,3,25,5818,-145450
44,3,3,25,6227,-155675
24,3,3,25,5997,-149925
64,2,3,25,6751,-168775
54,2,3,25,7227,-180675
44,2,3,25,6828,-170700
24,2,3,25,6976,-174400
64,1,3,25,11508,-287700
54,1,3,25,11736,-293400
44,1,3,25,12646,-316150
24,1,3,25,11335,-283375
64,3,2,25,6860,-171500
54,3,2,25,7673,-191825
44,3,2,25,6324,-158100
24,3,2,25,6791,-169775
64,2,2,25,7254,-181350
54,2,2,25,7240,-181000
44,2,2,25,7024,-175600
24,2,2,25,6624,-165600
64,1,2,25,10549,-263725
54,1,2,25,11030,-275750
44,1,2,25,11423,-285575
24,1,2,25,10192,-254800
64,3,1,25,6860,-171500
54,3,1,25,7316,-182900
44,3,1,25,5171,-129275
24,3,1,25,5770,-144250
64,2,1,25,6664,-166600
54,2,1,25,8035,-200875
44,2,1,25,8031,-200775
24,2,1,25,7567,-189175
64,1,1,25,11016,-275400
54,1,1,25,11481,-287025
44,1,1,25,10943,-273575
24,1,1,25,10719,-267975
64,3,16,24,8300,-199200
54,3,16,24,8241,-197784
44,3,16,24,8121,-194904
24,3,16,24,7657,-183768
64,2,16,24,8991,-215784
54,2,16,24,9091,-218184
44,2,16,24,9528,-228672
24,2,16,24,9363,-224712
64,1,16,24,13552,-325248
54,1,16,24,14370,-344880
44,1,16,24,14237,-341688
24,1,16,24,13261,-318264
64,3,15,24,8826,-211824
54,3,15,24,8091,-194184
44,3,15,24,7764,-186336
24,3,15,24,7187,-172488
64,2,15,24,9556,-229344
54,2,15,24,9713,-233112
44,2,15,24,10154,-243696
24,2,15,24,8675,-208200
64,1,15,24,14100,-338400
54,1,15,24,14786,-354864
44,1,15,24,14505,-348120
24,1,15,24,14858,-356592
64,3,14,24,8762,-210288
54,3,14,24,8799,-211176
44,3,14,24,7593,-182232
24,3,14,24,8204,-196896
64,2,14,24,9842,-236208
54,2,14,24,10879,-261096
44,2,14,24,10333,-247992
24,2,14,24,8734,-209616
64,1,14,24,13566,-325584
54,1,14,24,13937,-334488
44,1,14,24,13797,-331128
24,1,14,24,14458,-346992
64,3,13,24,7541,-180984
54,3,13,24,7427,-178248
44,3,13,24,7081,-169944
24,3,13,24,6942,-166608
64,2,13,24,9321,-223704
54,2,13,24,9367,-224808
44,2,13,24,9177,-220248
24,2,13,24,8933,-214392
64,1,13,24,14020,-336480
54,1,13,24,14547,-349128
44,1,13,24,13157,-315768
24,1,13,24,13920,-334080
64,3,12,24,7274,-174576
54,3,12,24,7962,-191088
44,3,12,24,7198,-172752
24,3,12,24,7604,-182496
64,2,12,24,8964,-215136
54,2,12,24,8777,-210648
44,2,12,24,9555,-229320
24,2,12,24,8812,-211488
64,1,12,24,13777,-330648
54,1,12,24,13613,-326712
44,1,12,24,14075,-337800
24,1,12,24,14215,-341160
64,3,11,24,7309,-175416
54,3,11,24,11350,-272400
44,3,11,24,11492,-275808
24,3,11,24,7593,-182232
64,2,11,24,10181,-244344
54,2,11,24,8969,-215256
44,2,11,24,8961,-215064
24,2,11,24,8855,-212520
64,1,11,24,14020,-336480
54,1,11,24,13406,-321744
44,1,11,24,13662,-327888
24,1,11,24,13911,-333864
64,3,10,24,9481,-227544
54,3,10,24,7116,-170784
44,3,10,24,7177,-172248
24,3,10,24,7091,-170184
64,2,10,24,8338,-200112
54,2,10,24,8432,-202368
44,2,10,24,9006,-216144
24,2,10,24,8355,-200520
64,1,10,24,13080,-313920
54,1,10,24,13102,-314448
44,1,10,24,13209,-317016
24,1,10,24,13883,-333192
64,3,9,24,6677,-160248
54,3,9,24,7705,-184920
44,3,9,24,7049,-169176
24,3,9,24,6859,-164616
64,2,9,24,8662,-207888
54,2,9,24,8545,-205080
44,2,9,24,8144,-195456
24,2,9,24,8262,-198288
64,1,9,24,12714,-305136
54,1,9,24,12666,-303984
44,1,9,24,13155,-315720
24,1,9,24,13728,-329472
64,3,8,24,7062,-169488
54,3,8,24,6078,-145872
44,3,8,24,7163,-171912
24,3,8,24,7006,-168144
64,2,8,24,8875,-213000
54,2,8,24,8666,-207984
44,2,8,24,8653,-207672
24,2,8,24,9351,-224424
64,1,8,24,12422,-298128
54,1,8,24,13457,-322968
44,1,8,24,12827,-307848
24,1,8,24,12960,-311040
64,3,7,24,7096,-170304
54,3,7,24,7482,-179568
44,3,7,24,7583,-181992
24,3,7,24,6444,-154656
64,2,7,24,7421,-178104
54,2,7,24,8627,-207048
44,2,7,24,8392,-201408
24,2,7,24,8448,-202752
64,1,7,24,12378,-297072
